37.82975178341984,
41.94875933816925,
41.99443018164432,
42.010982683607565,
42.07199319778876,
42.03087017914808,
42.00627179261167,
41.99127570003229,
41.97751638321395,
41.947122263288264,
41.80730145190848,
41.7370510950574,
41.66071655878728,
41.63655383747818,
41.60390434992613,
41.49373064225318,
41.39178499097926,
41.2969633369621,
41.29618840309044,
41.34307822517542,
41.34344417252974,
41.31067601950433,
41.32606142127605,
41.25845024548009,
41.219360027033126,
41.19385213405394,
41.21018926503088,
41.194663526490885,
41.18516802239557,
41.13147383823778,
41.0956662930505,
41.066061483644944,
41.057504707455294,
41.05080047583575,
40.98516142073695,
40.95607918175235,
40.9655084298671,
40.983470468694385,
40.98500882369775,
41.00566958529402,
41.030055956210646,
41.013039083252835,
41.01362502326164,
41.02313263498041,
41.05244335812199,
41.054782566718096,
41.01881560161062,
40.98777331032534,
40.98264854439615,
40.96008922710943,
40.94702875975519,
40.94491678809335,
40.91684597861486,
40.85034351828278,
40.81800374460504,
40.81014394372974,
40.8594274734688,
40.94184377618389,
40.938218651627366,
40.90738029774735,
40.84263752907516,
40.838208121157926,
40.81037250163169,
40.78163147587839,
40.78712462386384,
40.80936515440832,
40.80463979190084,
40.731783209578516,
40.653032727709146,
40.56472020644134,
40.45464349296668,
40.32855175996775,
40.26814613605984,
40.28893142702688,
40.29025007779185,
40.24206329447925,
40.18058334919273,
40.06067860981932,
39.91197354424261,
39.781655554993584,
39.70263528706623,
39.533694733701466,
39.324389341856744,
38.96270264168998,
38.79478428056906,
38.59428033839782,
38.433349619505705,
38.3061018356531,
38.27199616995372,
38.118724616759366,
37.73750758193382,
37.2469154665471,
36.8864188725455,
36.65403832205902,
36.46903710736936,
36.366808904613904,
36.289177273925944,
36.11224213746393,
35.93805646887251,
35.72427068948702,
35.57512795794138,
35.48027606563973,
35.37186327322826,
35.310315587153184,
35.25739768363622,
35.21720925516147,
35.20698213831423,
35.268937176646695,
35.234075533917725,
35.18482472106459,
35.13080070707424,
35.09618431373238,
35.050871413425206,
35.06406924402634,
35.11043597190205,
35.167920226857966,
35.187447257005374,
35.171063651117606,
35.13790824305577,
35.1308068733726,
35.101972231382426,
35.069380215176025,
35.062934383778114,
35.0231541525337,
35.03430130000349,
35.00946122249388,
34.996661922780525,
34.94894135831184,
34.91843061159554,
34.87437793483724,
34.8584036959514,
34.86080293411733,
34.888521350632544,
34.93143729301909,
34.92585436809869,
34.92368003169129,
34.922147657302055,
34.928680553682206,
34.940307261835834,
34.94882051655086,
34.967668762414256,
35.00068050711411,
35.008010845895235,
35.01094311652534,
35.017615809698036,
35.01724843432603,
35.01934634446204,
35.01276538754998,
35.00544097413273,
35.00755109084355,
35.00487695727739,
34.99800592984924,
34.998994495862156,
35.00207942668671,
35.00679497872791,
34.99966181943424,
35.00363610564162,
35.00732472727629,
35.012699058113775,
35.011289162329355,
35.010979827044046,
35.007807044192894,
35.00875208853798,
34.99301654468577,
34.98785095655794,
34.98754105977261,
34.99349007972767,
35.00566337583698,
35.014496117901054,
35.02939289611418,
35.03933657261665,
35.05430802406969,
35.093394574625485,
35.110076346952894,
35.10893666106719,
35.13216178515466,
35.15153048160669,
35.19991135928722,
35.231279630189185,
35.268169328602944,
35.3046859239098,
35.323742469279274,
35.30111526267711,
35.29349513943838,
35.326257935796214,
35.3625850890011,
35.385462494460306,
35.4010207003062,
35.47472780835617,
35.53854247267657,
35.57820822438394,
35.596105400154066,
35.622625822448875,
35.68617942883432,
35.720016294667836,
35.780654029837414,
35.784791467849544,
35.80722747983932,
35.79909081967798,
35.82949184392411,
35.84999075791747,
35.8780977945072,
35.910125294961965,
36.01983994893398,
36.075252472732146,
36.1040541920481,
36.113701605854004,
36.09276154516706,
36.04708488454851,
36.00006351379042,
35.99103238631963,
36.00566340120858,
36.04747520806013,
36.04918496556858,
36.0371461676777,
36.01197831320388,
35.96937235826172,
35.9220373000588,
35.87723110902927,
35.81900435939109,
35.733870783154835,
35.6584681137901,
35.564373398181885,
35.47344592976264,
35.42775101952162,
35.38605175356526,
35.40018726451925,
35.48009111501558,
35.50621501174321,
35.508187649777895,
35.50231117017323,
35.477823237655095,
35.427704244486094,
35.39432082417668,
35.410031031413645,
35.44494836159876,
35.44604532589525,
35.44720614261046,
35.49587367488487,
35.52541124667337,
35.503200943820936,
35.4804516688598,
35.48029449949522,
35.487805618484124,
35.47019363404037,
35.4459828229825,
35.420010661536324,
35.40707682236249,
35.38171776256027,
35.364626095068566,
35.37186190119341,
35.372951046372684,
35.366137676117084,
35.34453844928039,
35.3274704609561,
35.32608583111603,
35.32678403799331,
35.3261872152963,
35.32728588580724,
35.32878235221973,
35.317953226225924,
35.316145425725196,
35.313956982652144,
35.31646080090528,
35.319165333836246,
35.320222490875004,
35.32327299642778,
35.32332259230877,
35.32662533414974,
35.32895156557741,
35.3265275115681,
35.31881044881008,
35.292530565385555,
35.283964738874964,
35.283929666387785,
35.287810142545204,
35.28241399176466,
35.27850927675899,
35.277849898667945,
35.28911823337833,
35.32147714360787,
35.37180645565379,
35.42748395816644,
35.47131728454752,
35.53379515879896,
35.57974253834502,
35.619955148072904,
35.724970285099445,
35.856384915903405,
35.96097071052307,
36.01156524795853,
35.997893080103545,
36.04515340340177,
36.090028966092525,
36.17106420257199,
36.26122760209026,
36.292277351776924,
36.22001664388274,
36.20186538591228,
36.18151020166835,
36.21430979512839,
36.27405094820198,
36.26991356460733,
36.256664706323996,
36.21473313542781,
36.202549845296005,
36.19206257733821,
36.2646218875449,
36.33051513540457,
36.341723109640846,
36.436237129683676,
36.537177053084534,
36.58788668319849,
36.610336325781944,
36.653608288094624,
36.78540853469508,
36.96251844409657,
37.06661309943957,
37.17660068864919,
37.28852305015598,
37.37970508576519,
37.477445053816844,
37.59819609474418,
37.72822866906018,
37.93602529250522,
38.235984585211035,
38.43755043383161,
38.505030493198824,
38.371249015104794,
37.968700302002084,
37.82751794054782,
37.699331097990196,
37.611267121720736,
37.600855999406924,
37.53452853692493,
37.483607356546294,
37.54087460562978,
37.44524513585364,
37.34756010866023,
37.45593844257395,
37.5144350820194,
37.49241394060005,
37.473509265374005,
37.467163597582,
37.52123493970066,
37.518294580683815,
37.54081737426613,
37.592232144540006,
37.6842556209381,
37.662847843766926,
37.64480521205629,
37.57308114274188,
37.549702307900894,
37.57272483921712,
37.58257077308879,
37.577506553249584,
37.546505087693824,
37.42026003192164,
37.30415755395807,
37.267829561734644,
37.29338541774515,
37.41638425948665,
37.53898010398222,
37.59880777610152,
37.584006874712585,
37.57748565360044,
37.55636877263704,
37.49966087233517,
37.44683198194315,
37.410758728130745,
37.4721266249756,
37.469973710055406,
37.47626596311205,
37.5203829105757,
37.51765514750966,
37.501884891709786,
37.47681400056657,
37.53916379633956,
37.6729031762918,
37.84559567573646,
37.888247266469186,
37.948575208610926,
37.970550247782526,
37.91714000098992,
37.929076835579906,
37.99462581341901,
38.02969420251964,
38.053078741295074,
38.102035358382736,
38.096795406314556,
38.0976470238486,
38.085409366077904,
38.11311334081102,
38.24551059793801,
38.45778708068337,
38.46664186659277,
38.45497507570783,
38.456004810131276,
38.54221490274603,
38.659984400030595,
38.754366697724905,
38.84475556120939,
38.88725890056589,
38.93420781135138,
38.889256921441884,
38.86473680902455,
38.845933013533866,
38.85204178107149,
38.853714115612746,
38.873210008139516,
38.859137464393626,
38.86722841627734,
38.84596488273185,
38.80827469003263,
38.814672714956615,
38.8164043021605,
38.81950185348751,
38.82067777902026,
38.83688250073952,
38.8562239518829,
38.91761057745444,
38.96965432035096,
39.01375983065469,
39.00022620382445,
38.96872250587383,
38.968132651741136,
38.98994942574577,
39.00019867906347,
39.00170080401441,
39.00613248597623,
38.99753703277989,
38.97537269487344,
38.9348001828706,
38.900353916708816,
38.909660605431,
38.941119692006176,
38.93989696825407,
38.95331135142911,
38.942195606164795,
38.94866985790415,
38.96167466908011,
38.96393999754488,
38.95970425128323,
38.95503115979552,
38.96449668790714,
38.97900318906788,
38.99076876219703,
38.97962894805441,
39.02617987690745,
39.06682255423085,
39.05009029794555,
39.00838144756174,
39.08140859137134,
39.23137159220603,
39.40184180883449,
39.42887028125643,
39.52742287713264,
39.622973603233675,
39.82567855769336,
39.793851965129704,
39.75053826719098,
39.84928579593988,
40.12058811541584,
40.40901576425501,
40.60810684470092,
40.72894984951113,
40.782611591761075,
40.650507365561694,
40.69061096287715,
40.79502099369885,
40.85697386535316,
40.935696812045656,
40.98011738712838,
40.99205274886295,
40.89177570254702,
40.90783865018517,
40.82084728701392,
40.79962632535658,
40.75959597024678,
40.69040194682436,
40.590310983065635,
40.39837159963272,
40.180628166540316,
40.05175180572095,
39.94680239550096,
39.86485101620799,
39.95763141155729,
40.025860422167206,
40.03688743543046,
40.00094998201685,
40.027863320812465,
40.101341856419765,
40.19161430553724,
40.166656449318076,
40.106211848933526,
40.044243028462894,
40.07487759783293,
40.14379338648496,
40.2974339671845,
40.34026462113616,
40.363938510320125,
40.30861466755533,
40.28512187701041,
40.261394923038125,
40.32237441048484,
40.36626449393666,
40.4147226872634,
40.44530167839477,
40.53839691778095,
40.71877846984694,
40.81738296864269,
40.950740382452665,
41.15390692546365,
41.31148083867189,
41.384176149000304,
41.51656159737725,
41.669252897906816,
41.87800160903439,
42.09770724891158,
42.19966417537644,
42.197165305406955,
42.252412449375726,
42.40324781618694,
42.51158639144943,
42.85726986958409,
43.05737148185436,
43.015816003144266,
43.003679959220804,
43.01983900135513,
43.074425535911075,
43.18536995906416,
43.3273824343474,
43.28217256281091,
43.34823355702058,
43.209008968074315,
42.899804142724264,
42.368657591737986,
41.9299923240077,
41.689342489962556,
41.744185469073464,
41.90920249196247,
42.05843527284686,
42.0084082767407,
41.788073741487096,
41.62662104099312,
41.5443232768963,
41.55472014612064,
41.71105364723472,
41.85812402034846,
42.04592276409447,
42.07587247657352,
42.12156983283381,
42.13911701312904,
42.18813780749087,
42.196019983193096,
42.334126708599584,
42.43797627550939,
42.64610877893427,
42.688443217254374,
42.628501671831884,
42.48416192830963,
42.519875146307086,
42.492479297174924,
42.53617668196405,
42.601524408003606,
42.61537223554847,
42.658585812102906,
42.59326344051998,
42.639824174101655,
42.64235894436553,
42.65738152303187,
42.627644528712906,
42.62920036413699,
42.63069192131853,
42.61207520699366,
42.606931017159674,
42.608029538121954,
42.6223909981831,
42.61658766895156,
42.588940540245645,
42.550099299537244,
42.443861948461084,
42.440913559121704,
42.393557962064634,
42.38341507919804,
42.3911671464261,
42.44290010005221,
42.50191414976999,
42.574284257037846,
42.60926016608288,
42.627038700163126,
42.714570749821554,
42.780233657905626,
42.81119015532874,
42.92144039497915,
43.01720054843567,
43.11938307959681,
43.16275877624136,
43.26859340440947,
43.39154706303166,
43.41503628242272,
43.50200490803717,
43.527692877343355,
43.580988713165496,
43.60492788248968,
43.701029566402724,
43.82198723444554,
43.87166900885168,
43.79674453144666,
43.71179239205767,
43.72650995263775,
43.742840161294765,
43.74826342924362,
43.77199496801371,
43.67039726235942,
43.444366405603574,
43.155753066527595,
43.129568509159895,
43.26578376309054,
43.465039418773564,
43.50786831390441,
43.57832531149465,
43.55270912923717,
43.54782624803214,
43.59411660463454,
43.879476294929376,
44.14704004850586,
44.50163771138708,
44.92620028618801,
45.12701449619422,
45.14151930697938,
45.08057853088068,
45.12803795595592,
45.372196391637154,
45.6903674868406,
45.880443554028936,
45.97373488425525,
45.95063855967303,
45.93374601325603,
45.910250980932105,
46.01877444015496,
46.131285474792215,
46.31058721321989,
46.67126540745291,
46.82722637575088,
47.1714716748225,
47.731565515514184,
47.86139485297215,
47.615717481432874,
47.431606398889386,
47.635418851299704,
47.84363629847077,
48.183951178470465,
48.28980052147415,
48.32165283351805,
48.250986499796866,
48.16942399149059,
48.222514117064506,
48.359865244777566,
48.518656213893486,
48.61209920733705,
48.68289696558449,
48.716926511934055,
48.665662119561624,
48.63440310883026,
48.561467255398576,
48.39633240219899,
48.3833214388993,
48.368645523538014,
48.40799163189317,
48.43373569551134,
48.48024099416183,
48.475555367268136,
48.46937132751154,
48.491389178437664,
48.46537402201762,
48.4820802097994,
48.49536513168199,
48.52334475266092,
48.54264811188896,
48.526616545802064,
48.55649368866659,
48.55243229652423,
48.55239828901251,
48.539276102912126,
48.50196072344873,
48.52598802895518,
48.530736668475484,
48.55441921186575,
48.56514057026932,
48.53109679742334,
48.51574064296847,
48.51354784139736,
48.56610185318002,
48.72664908072035,
48.960705914280446,
49.15370125214691,
49.27087984270105,
49.35568078925916,
49.309582449275624,
49.31469979266013,
49.34557190177726,
49.40843565869156,
49.457617184732534,
49.462619408482574,
49.517064418231726,
49.6059254164695,
49.906327420558185,
50.19990276149871,
50.338748353745025,
50.34327301918952,
50.459677523555484,
50.89663603480406,
51.889999076161665,
52.394230837699496,
52.59656171734723,
52.555876737746985,
52.515490660357955,
53.03731468226174,
54.53367527258471,
55.5701459688767,
56.077885609803644,
56.30105343463977,
56.259346230212564,
56.295774897284375,
56.437936060491225,
56.97635593325909,
57.71902175537802,
58.65508010536126,
58.83687426203727,
59.04100624872382,
59.087507857084844,
59.52065654061484,
61.23754914048925,
62.69696818175876,
63.078589261463776,
61.951514683789995,
61.73287685451678,
61.02451419626628,
61.22165904620269,
61.521000002080925,
62.05928341659209,
62.3183651408915,
62.08853713529325,
61.7766520662948,
62.44914958814301,
62.9956453080024,
63.00212534014855,
63.143959457539495,
63.568974548971894,
63.84539716128637,
64.22000761886156,
64.65035615092025,
65.05696825587236,
65.37604249786362,
65.53060127808321,
65.4501437298386,
65.54383019103291,
65.45871568294234,
65.3426825037084,
65.49667672345998,
65.59912745930002,
65.79890376721367,
65.73234356782804,
65.50840679176635,
65.49850488918767,
65.4713870775305,
65.57878297242408,
65.77043664301584,
66.00175049287932,
66.7312565941238,
67.50486860707679,
68.08195160779906,
68.76557370142592,
68.74143064493009,
68.40534701984572,
68.01491708655891,
67.40994212154153,
66.85634241959804,
67.09409805904039,
67.10841985881183,
66.87474502711137,
66.79372423211518,
66.7181238998737,
66.82127653180939,
66.76026230731135,
66.84464333104833,
66.86761331919413,
67.18933647339458,
67.19467464446517,
67.26437355107069,
67.10658737221941,
67.0969202442668,
67.06730445956723,
67.16499801429651,
67.24148724694327,
67.3310025011579,
67.35871872050569,
67.38072289570056,
67.39765431036125,
67.42170615353086,
67.38816338329093,
67.35311707174444,
67.27743807910616,
66.91229392870481,
65.66436053806932,
65.21021486992366,
65.2582331574177,
65.66118822926042,
65.48739613146701,
64.98161623174863,
64.66724896713798,
64.43584535115296,
64.60365315271926,
64.25573722406952,
64.58039659114208,
64.57186121729492,
64.86074596648527,
65.13450126345853,
65.30205408222038,
65.51336431482937,
65.46731183506347,
65.4065626802419,
65.09803941226284,
65.02101554857086,
65.09532523095532,
65.32648170646081,
65.39132679738076,
65.42727428479067,
65.40919523145332,
65.30610578057332,
65.148579136763,
65.1072350996634,
65.04201491154414,
65.04448241533254,
64.9894157778225,
64.9358449014185,
64.7239243871448,
64.61499971544235,
64.55235462718052,
64.5585136202019,
64.470611409419,
64.36515652505909,
64.0012560310236,
63.664083216458415,
63.38034319794947,
63.15083279310389,
62.932178052706696,
62.69327390619446,
62.06311199407322,
61.7343558401062,
61.94228336184614,
62.35200552461515,
62.54139486047521,
62.72248025613128,
62.99706079771199,
63.25544516277256,
63.3216246217162,
63.30450132618129,
63.591609636888464,
63.69506525918395,
63.51786381225929,
63.40256874718834,
63.37070220397376,
63.51825557774082,
63.49202721031092,
63.441950362027484,
63.41489482694777,
63.571342543721244,
63.681250126628946,
64.14631055556698,
64.70226151894632,
64.77493490450017,
64.56623866845487,
64.34323970755268,
64.56140642857318,
64.71386434713887,
64.94073734355982,
65.13347854026811,
65.40297586544239,
65.39900490772698,
65.33302509082947,
65.3462547061075,
65.3757665595517,
65.40551495561003,
65.35676454727619,
65.41313815659313,
65.45245868778919,
65.48876261062898,
65.31417654815483,
65.09287120276696,
64.89900365930143,
65.04369498737279,
65.29911763024897,
65.32099137618962,
65.47699058245239,
65.61555500607017,
65.61881353969844,
65.8149977430546,
65.90051285529069,
66.25264629871108,
66.59639793270532,
66.92984977523665,
67.60110213170557,
68.08008166120166,
68.4580937600897,
68.43371812789317,
68.51310679980404,
68.59436753881317,
69.58802335634633,
71.00815779139259,
71.9931915517373,
72.86103463561783,
73.77900719671435,
75.323715535292,
77.86005833385249,
80.29860178726543,
80.1635570554568,
80.60746166790744,
81.43503751889264,
82.59155719821126,
83.99165367284894,
84.15978020031,
84.23456070358117,
83.82166002141486,
83.70655725497254,
83.25423892763908,
83.71723350166636,
83.25277757044977,
82.45509116946599,
82.57763698863197,
82.82264149782915,
83.07082350658466,
82.93865968835942,
82.799495055147,
82.34581629169062,
82.77957286634772,
84.62032617850781,
87.05809441112788,
87.91299517084693,
88.19097978951558,
88.31850512931834,
88.40786703430311,
88.52561657892807,
89.0645445748824,
90.03570882878444,
90.99356068068765,
91.20895277991463,
91.19113359553799,
91.3766116468959,
91.41177100914601,
91.07471855212725,
90.75121813890166,
90.62376984983985,
91.02289851553051,
91.26675409739988,
91.47869943054263,
91.35584041020032,
91.23151310533405,
91.0638928140717,
91.06972598681116,
91.08533427213138,
91.19578742421109,
91.23332179920509,
91.08152072019672,
91.02749289256585,
91.20886250324408,
91.9231927190817,
93.16859127019436,
94.56331054463486,
96.91599489895944,
100.72967201224924,
102.67546523076271,
102.39239241828497,
102.51754395010087,
104.8110175067932,
106.62278086786188,
108.25169415856243,
108.83393567863166,
108.15605591151538,
108.91480640274847,
109.6788853008074,
112.02172947742534,
114.53915590096742,
118.00471172289437,
120.7524984874886,
120.3539480351701,
119.1750534880149,
117.52632830388879,
116.86812274588948,
117.10083280213223,
117.74667342725391,
118.6012558834164,
120.18780867791821,
121.76916263577465,
121.88589829003325,
120.85358004120994,
120.50448004947393,
120.04090012080914,
119.75991795891503,
120.21404825327869,
121.73059284316483,
122.17158940300502,
122.9928079776054,
122.7531289527227,
122.69293705056026,
122.92092503888267,
123.27283127454331,
124.52434338395176,
125.64619146026791,
125.60136873232202,
123.18031938867611,
122.44607253189878,
121.71650726739716,
121.83350304752616,
122.3539259489792,
122.21110843639673,
121.19757577421345,
119.81491711247276,
119.58170208680983,
120.06278432052392,
120.24881230394121,
120.42701617313918,
119.89844545015097,
118.38778172846787,
117.48328727772625,
117.14541524507854,
117.58416073161598,
117.70594988254177,
117.64014123799456,
116.97570179789855,
116.39869779786568,
114.13243423236824,
112.02492893495372,
109.14807721670616,
105.96741534303248,
102.58485542824837,
102.40298464019224,
103.92305476616801,
107.00463150092375,
106.88553185552729,
105.99517491989172,
103.47988673925906,
101.67027776935939,
101.53683765044102,
103.28928463287724,
105.71586593203901,
105.53677095402168,
105.707841259231,
105.21732647320641,
105.55686200837138,
105.67602502036607,
105.9203948646284,
105.9632938574814,
105.28195540430724,
104.3456754911862,
103.17122482998101,
102.65119177806844,
103.3588021328244,
104.23982995525438,
103.71013476600868,
103.5415023745964,
103.6263353195082,
103.33288740051381,
102.87345782486818,
102.81462788413782,
102.52793569401197,
102.22091492830259,
100.80799106526882,
99.96049082392528,
99.93106946464539,
100.25875090451365,
99.97691842360567,
100.83054372840797,
100.73174103687157,
101.64270904344801,
102.36721992405,
102.32524355725661,
101.83297264861221,
101.79548166880878,
102.41201178150223,
102.41816926865701,
102.437373059494,
101.52399894759535,
101.61884493469694,
101.24647332933878,
101.18329516018323,
100.58612734566057,
100.26214859788536,
99.63411331268966,
99.20209503443854,
98.80421533976522,
98.87102769891649,
99.08304894843837,
99.05503677004663,
98.76977311927024,
98.48280188169343,
98.6756789547159,
98.3227802791717,
98.18192732494151,
95.66543066583978,
94.41443517481335,
93.13680633056345,
93.01075143789765,
92.75172361251913,
92.74023267021367,
92.46093474765492,
91.67624387794513,
91.50794675119195,
91.25172479508106,
94.34848396457657,
97.23203044212737,
98.55068261329974,
98.59314320653488,
99.16223836663733,
100.42869786667242,
101.7641461200817,
103.41528781010527,
104.32682189254831,
105.29850720776301,
104.63583040932883,
104.46267953351449,
104.50612420733307,
106.07191317629128,
107.52706682753893,
108.1981616963364,
108.62086763759862,
107.90090861082493,
108.51729985874056,
109.8827734317714,
111.05135086146882,
112.800289596498,
115.9182153393954,
117.24740768944864,
118.1433414988015,
120.37928494913143,
121.13673282230923,
121.17796733944905,
120.94462955891098,
121.9514895506536,
123.72113020676412,
125.25774804854768,
126.66908059713484,
127.93618019105762,
132.3491496586363,
134.36902229858316,
134.69486084795219,
135.3125000729297,
136.29708372055154,
137.07492485128287,
137.1744338738936,
137.20599129117727,
136.51512812218309,
135.45114393979316,
134.883873674936,
136.65206990522975,
138.85475756518986,
139.44472727398684,
140.43846346219954,
141.78609698092137,
143.53774892877604,
143.7867352243316,
144.4724091650559,
145.75299273859738,
147.68082997414353,
147.96042134446603,
148.7228900794568,
151.0023001816497,
154.71417156625304,
159.858825589568,
165.54981782009236,
168.42882014823672,
167.06687202572658,
166.6466814314088,
165.3996405194095,
163.4319598547427,
162.2625125040179,
163.9475435397111,
167.41900764387665,
168.1705194448903,
167.75702824249066,
166.0322420037533,
165.47099686201875,
164.747277269045,
164.31807570011804,
166.29173326490704,
170.5981137192327,
173.12398869601193,
174.5333810785418,
174.9170956584672,
173.99882891050333,
173.69129478520537,
173.33932470446643,
174.1282391194149,
174.674921800932,
176.37398441337407,
178.06761155563544,
178.68307661784047,
177.79517713009957,
174.14994859997384,
172.20968622508707,
173.39433013655412,
174.0614130701844,
175.27307780741245,
174.58211883273842,
173.60963424267453,
172.94376601613942,
173.8197930878287,
174.376712159607,
174.27516975677455,
173.43664545952188,
171.87153085346708,
170.99665454534937,
170.69097968805204,
171.26223670478458,
171.8120046013026,
172.03073618480704,
171.00476101333808,
168.47870240736142,
165.48808156737158,
165.31190354501862,
167.19442754441718,
168.81184745830072,
168.94957332637637,
167.8151894335123,
166.7742063486569,
165.9735605426777,
165.63094943098304,
164.15003694265062,
164.7217249398746,
164.08855564914114,
163.68776987207715,
161.49241301902302,
160.02998431597126,
160.8188313535692,
160.6311676409482,
159.9839419267564,
157.86103551776762,
159.27735480129516,
159.59507923847784,
